"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"mfec1",3.15413153874402,0.152791095386117,2.85535796866157,3.05062865854428,3.15295033368651,3.25769034485038,3.45335062707406,0.999990299387625,40000,0,1,"mfec1"
"mfec2",1.74112114804017,0.149324910081442,1.44858151663731,1.63998188104065,1.7406480151262,1.84277588612532,2.03461920101966,1.00011395504963,16797,0,1,"mfec2"
"mean.lambda",0.82572675516775,0.12079275427644,0.781568873018427,0.82974447908744,0.844799370895283,0.856419286605493,0.875339541147609,1.00031557966546,40000,0,1,"mean.lambda"
"prop.males",0.561361233987829,0.00975963118690973,0.542230400182019,0.554753283520797,0.561291771941728,0.568076012482325,0.580389723760463,1.00013586336902,14438,0,1,"prop.males"
"phij[1]",0.301910549226287,0.036546375891382,0.22941080677012,0.279034361464412,0.301987358851798,0.324177987941561,0.376854767683193,1.00012478068167,24579,0,1,"phij[1]"
"phij[2]",0.32058509616702,0.0393316637939075,0.250985583160192,0.295162760761411,0.316991012776466,0.342470318619167,0.410302638779806,1.00004050529895,40000,0,1,"phij[2]"
"phij[3]",0.324752610791733,0.0401896557686609,0.254844023805895,0.297998026359235,0.320593084047935,0.347336346485966,0.416090463373258,1.0004769916871,7016,0,1,"phij[3]"
"phij[4]",0.320465781595053,0.0393413339411738,0.250856399516634,0.294621390817439,0.317185444332187,0.342826427578885,0.408661956133385,1.00027971541863,12157,0,1,"phij[4]"
"phij[5]",0.315832225333046,0.038687029439087,0.244916161090548,0.290917334697982,0.313069106726409,0.338015450079782,0.400479729687126,1.00019884863624,17495,0,1,"phij[5]"
"phij[6]",0.316419099743255,0.0397593946716668,0.243836693790365,0.290946249617334,0.313285379189975,0.338530319459355,0.406706492408088,1.00010705423497,36900,0,1,"phij[6]"
"phij[7]",0.31521041642352,0.0402116608845256,0.241578515124386,0.289687001356377,0.312124576962851,0.337497654298242,0.405524291194508,1.00036199934634,9600,0,1,"phij[7]"
"phij[8]",0.312775352466373,0.0409930802977281,0.239019953853879,0.286675095790606,0.309446605843028,0.335070491039731,0.406024279806765,1.0000964765526,21516,0,1,"phij[8]"
"phij[9]",0.272184017747192,0.0420958762843965,0.182798776269478,0.244824432991461,0.27610149544517,0.302090926672888,0.34576610288497,1.00033112891043,6787,0,1,"phij[9]"
"phij[10]",0.271714624858218,0.0442755399595949,0.175581688446523,0.243549377976227,0.276427540698612,0.30305734745762,0.347663165099862,1.00035291530312,7095,0,1,"phij[10]"
"phij[11]",0.300498842249146,0.0446152404407566,0.214577209561065,0.273647598441028,0.299648462390303,0.324784139944848,0.397944097170433,1.00010905855577,28910,0,1,"phij[11]"
"phij[12]",0.291501781537799,0.0451052465413915,0.194830528140823,0.26575597079709,0.293976734375033,0.3187393195381,0.379651530009613,1.00013396626248,27101,0,1,"phij[12]"
"phij[13]",0.323456444967044,0.0509672052521921,0.239077461697567,0.291849799372088,0.316448226982206,0.347778727434025,0.44778198997749,1.00020992599904,21572,0,1,"phij[13]"
"phij[14]",0.327445521073845,0.0521816500343082,0.243172857403687,0.294295320930215,0.319477466770944,0.35209493797683,0.452700546260834,1.00016713231169,12042,0,1,"phij[14]"
"phij[15]",0.329028777986816,0.0529314080205122,0.246178758569954,0.295624611078269,0.320503645258816,0.353529860546784,0.460792369158419,1.00058670582671,5480,0,1,"phij[15]"
"phij[16]",0.300871611050894,0.0454272525570756,0.209743936150054,0.274675356470271,0.300799473477006,0.326017640369322,0.396668112493966,1.00043818964325,14803,0,1,"phij[16]"
"phij[17]",0.278455190215696,0.0484397290200872,0.170853790858641,0.250040095482757,0.28426162995385,0.31074262908764,0.362093487076803,1.00013183009847,14117,0,1,"phij[17]"
"phij[18]",0.297466425366504,0.0483044038706879,0.198110561861822,0.269967551809971,0.298518921779114,0.324579540746798,0.396826286854315,1.00006849498705,38950,0,1,"phij[18]"
"phij[19]",0.290322047896711,0.0488417350576125,0.184630254488193,0.262796045791059,0.293611663959694,0.319474695678513,0.384396707906476,1.00012081412874,18053,0,1,"phij[19]"
"phij[20]",0.298891718258183,0.0503679522996165,0.193910200678764,0.271283925873308,0.299926496325775,0.32654626271262,0.403902712252282,1.00026995132989,13391,0,1,"phij[20]"
"phij[21]",0.311398264759706,0.0528470973207021,0.212868271862892,0.281511276192079,0.307697163437415,0.336590878897404,0.431556343606747,1.00016051857431,34874,0,1,"phij[21]"
"phij[22]",0.310104027597953,0.0539451252258852,0.207499794266023,0.279852914209801,0.307363580772264,0.335722930529819,0.433324564515573,1.00006779703092,40000,0,1,"phij[22]"
"phij[23]",0.309830903655721,0.0537100739484512,0.207173052183408,0.280063402507856,0.307052813865686,0.335548751129726,0.431529019799064,1.00034290107906,37814,0,1,"phij[23]"
"phij[24]",0.309858236649815,0.053748758337343,0.20856205472542,0.279763484109887,0.306692366651416,0.335533511659222,0.432133619316962,1.00010347834671,20037,0,1,"phij[24]"
"phij[25]",0.309213001292414,0.0538350653526362,0.206779912507629,0.279443743351448,0.306632353334385,0.33519649973408,0.430916040204915,1.00010645631013,40000,0,1,"phij[25]"
"phij[26]",0.310005694574713,0.0537543246263213,0.208338337732751,0.279750884827268,0.306841285491944,0.335478981757438,0.433669350945464,1.0001364405541,40000,0,1,"phij[26]"
"phij[27]",0.30951272920977,0.053645649500366,0.206015305668181,0.279910705468363,0.306861975618387,0.335405598679193,0.429678042045071,1.00015843098831,14131,0,1,"phij[27]"
"phij[28]",0.309930090028158,0.0535772773241034,0.206234696616245,0.279913785537068,0.30726856820117,0.335662234056203,0.430989359717478,1.00008726350396,40000,0,1,"phij[28]"
"phij[29]",0.31009145614814,0.0539151787264545,0.208287147169891,0.279931686238093,0.307022198296434,0.335901021594361,0.434315335098546,1.00038085273941,40000,0,1,"phij[29]"
"phij[30]",0.310158944382706,0.0538687625290005,0.208815566193961,0.279989768976831,0.307217895048604,0.33611737540466,0.432577928801214,1.00010680383717,26901,0,1,"phij[30]"
"phij[31]",0.309558359598187,0.0534256100872485,0.207622902203733,0.279555772902259,0.306791979543769,0.335388711097177,0.431760940840123,1.00020426587676,34061,0,1,"phij[31]"
"phij[32]",0.309848755682381,0.0531945297082961,0.208376908920112,0.280220656144654,0.307087571360489,0.335702033845569,0.431030272340495,1.00018247393246,20138,0,1,"phij[32]"
"phij[33]",0.310217938157002,0.0535413882252276,0.207774390938466,0.280547217702246,0.30742174461454,0.33626988067759,0.432490999289617,1.00051080295674,12204,0,1,"phij[33]"
"phij[34]",0.309790457032135,0.0535800381720236,0.208044428319819,0.280013944491097,0.306920256540524,0.335252616953566,0.431738596676372,1.0001377455395,40000,0,1,"phij[34]"
"phij[35]",0.309725336425416,0.0530637134827592,0.206584325246209,0.280276940701645,0.307025662814124,0.335637787615319,0.429079336323538,1.00022924835867,13911,0,1,"phij[35]"
"phij[36]",0.309935918189618,0.053545321158398,0.208386813123021,0.279994565558006,0.306793657700051,0.335614318672689,0.430229319658209,1.00005101396853,40000,0,1,"phij[36]"
"phij[37]",0.309672133795805,0.0536175556918644,0.208575232970682,0.279755103912188,0.306832983315884,0.335461513925263,0.429480618476405,1.00010449475585,40000,0,1,"phij[37]"
"phij[38]",0.310012559242251,0.0534574506272059,0.208493265900405,0.280021095006279,0.307224057123388,0.33609866705892,0.432253048908125,1.00032185153353,22217,0,1,"phij[38]"
"phij[39]",0.309367382922224,0.0534461909404316,0.207846841624463,0.279492125264292,0.306532872708396,0.3352034005925,0.430704942491404,1.00011816464908,18359,0,1,"phij[39]"
"phij[40]",0.309466592217931,0.0532621568746559,0.206462811168952,0.279845035408609,0.306892533579578,0.335316003106037,0.429306328252844,1.00014025205066,40000,0,1,"phij[40]"
"phij[41]",0.309508805408229,0.0536151806519284,0.207174031827549,0.279857056513901,0.306634625998886,0.33486883791353,0.430796551236124,1.00022792098478,19736,0,1,"phij[41]"
"phij[42]",0.309628060825547,0.0538030381622949,0.205822140507252,0.279769785062018,0.306934840770495,0.335247104424823,0.432033769420366,1.00004193218023,40000,0,1,"phij[42]"
"phij[43]",0.309311576189749,0.0538390359025998,0.205461268161654,0.279425948650212,0.30680050642218,0.335338440878136,0.429822036823017,1.00033525534458,14964,0,1,"phij[43]"
"phij[44]",0.309990607464726,0.0540034138539156,0.206254458775617,0.279896781301819,0.307053865298808,0.335961671499698,0.432756563030515,1.00018867303971,37242,0,1,"phij[44]"
"phij[45]",0.309684316732284,0.0535841257491758,0.206721194173374,0.279971356701998,0.307030990576723,0.335374781630424,0.429835785610758,1.00009730904556,40000,0,1,"phij[45]"
"phij[46]",0.309718002463477,0.0540726478096011,0.206520497033906,0.279657374428489,0.306401178053938,0.335501707381678,0.433874907447987,1.00011854008829,22196,0,1,"phij[46]"
"phij[47]",0.310096003032991,0.0537925143630052,0.207197267779146,0.280241891689624,0.307169411351144,0.335828216227258,0.433300814230132,1.00019946599704,15216,0,1,"phij[47]"
"phij[48]",0.310061654325327,0.0538349961793368,0.208093942256673,0.279991479931731,0.306783063973416,0.335683087201438,0.432359240761575,1.00015578734659,15254,0,1,"phij[48]"
"phij[49]",0.309560865230926,0.0533617131108088,0.206945737076609,0.279830361008873,0.307111868952676,0.335286718715161,0.429078303237716,1.0000873045513,40000,0,1,"phij[49]"
