"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"mphia",0.409521809582498,0.02708131507394,0.356332444978906,0.391251110895581,0.409359645343127,0.427801407521213,0.46241933332053,1.00011643158953,15578,0,1,"mphia"
"mfec1",3.14969842779275,0.154185098813944,2.84531234386047,3.04553592941542,3.14946492247255,3.254262137011,3.45405875225507,0.99999210574087,40000,0,1,"mfec1"
"mfec2",1.73998136733713,0.149428833211427,1.44871407577388,1.63920456016003,1.74016764309806,1.84077482203627,2.03329288853349,1.00004365001982,40000,0,1,"mfec2"
"mean.lambda",0.823398904835641,0.127708739001523,0.779710126888988,0.829399077143265,0.8445533860562,0.85638421314,0.875825209470715,1.00018254753272,40000,0,1,"mean.lambda"
"prop.males",0.561445713357647,0.00980633109553051,0.54216384256659,0.554875916861077,0.561378598938817,0.568094438155384,0.580601911932713,0.999974299503045,40000,0,1,"prop.males"
"phij[1]",0.302397037843423,0.038147565974369,0.22688442426758,0.279277914275256,0.302043548839427,0.324365916976819,0.38245835160739,1.00014176275226,24635,0,1,"phij[1]"
"phij[2]",0.317089499058827,0.0412496772641351,0.245761261810394,0.29073489592278,0.313074467744293,0.338282733154749,0.412519788987511,1.00016579947938,17213,0,1,"phij[2]"
"phij[3]",0.319657916508156,0.0414874799678799,0.248399232511517,0.293327556633355,0.315378637357247,0.341142127425353,0.416562783464374,1.00022235950619,19154,0,1,"phij[3]"
"phij[4]",0.315702783100864,0.0400764657293149,0.244761112552655,0.290340239673147,0.312320853236329,0.337047905469896,0.407659363041547,1.0004144501251,11513,0,1,"phij[4]"
"phij[5]",0.312343594492742,0.0400520772833943,0.23922104933174,0.287721298019188,0.3095011943064,0.333662576794015,0.401464506704916,1.0001683661486,40000,0,1,"phij[5]"
"phij[6]",0.313513887462613,0.0405500429117266,0.240348689712788,0.288218132033771,0.310630898399369,0.33507047804467,0.405218099594376,1.00025987230576,40000,0,1,"phij[6]"
"phij[7]",0.313043418492275,0.0412304778831855,0.23932583782543,0.287519410511148,0.309744295193991,0.334253536316781,0.408626128884464,1.00008621443131,27376,0,1,"phij[7]"
"phij[8]",0.312003531636335,0.0415142019909489,0.238682784551003,0.286321829705637,0.30857705841372,0.333105341178094,0.408452164510869,1.00011707634448,18669,0,1,"phij[8]"
"phij[9]",0.280268058811686,0.0425439679046712,0.186772522632227,0.254611374574449,0.284726542075407,0.308886896761683,0.354852049623065,1.00012815801174,20213,0,1,"phij[9]"
"phij[10]",0.279003975532815,0.0440434132550705,0.180929970003529,0.253103521323695,0.284074047136105,0.308648320935671,0.35484847425661,1.00010241014713,17489,0,1,"phij[10]"
"phij[11]",0.302724509716928,0.0445219634599688,0.217211020586242,0.277073179471152,0.301362447472922,0.325601433116259,0.401489244595816,1.00025298742638,19304,0,1,"phij[11]"
"phij[12]",0.293417089590595,0.0440904789296098,0.197798759033827,0.268826327676474,0.295971615177412,0.319729992058696,0.378847301173444,1.00015154897719,37018,0,1,"phij[12]"
"phij[13]",0.320354586342495,0.0501336932171971,0.239095702764481,0.289948747838099,0.313600416264203,0.342328548693081,0.443531200209751,1.00015251498488,36784,0,1,"phij[13]"
"phij[14]",0.322080254504785,0.0501742259183944,0.240945150566122,0.291496283795897,0.314857186567824,0.344125334007586,0.445311397940869,1.00061487723724,19155,0,1,"phij[14]"
"phij[15]",0.323965774225801,0.0508621942648049,0.244426342173296,0.292792480162107,0.316125329781562,0.345739092532197,0.451635380013345,1.00007255714377,23782,0,1,"phij[15]"
"phij[16]",0.30106729953313,0.0440693433262695,0.209287131084179,0.276566258324949,0.301119804161307,0.324922086688461,0.394247288514869,1.00002078416843,39276,0,1,"phij[16]"
"phij[17]",0.283085238812256,0.0470294915502361,0.175130122291271,0.257536611302216,0.288809534381926,0.313270796673017,0.365138543190481,1.00015800409471,15928,0,1,"phij[17]"
