"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"Ntot[3,3]",130.05985,12.1678703725934,107,122,130,138,155,1.00000495725344,40000,0,1,"Ntot[3,3]"
"Ntot[4,3]",130.05985,12.1678703725934,107,122,130,138,155,1.00000495725344,40000,0,1,"Ntot[4,3]"
"Ntot[5,3]",130.05985,12.1678703725934,107,122,130,138,155,1.00000495725344,40000,0,1,"Ntot[5,3]"
"Ntot[6,3]",130.05985,12.1678703725934,107,122,130,138,155,1.00000495725344,40000,0,1,"Ntot[6,3]"
"Ntot[7,3]",130.05985,12.1678703725934,107,122,130,138,155,1.00000495725344,40000,0,1,"Ntot[7,3]"
"Ntot[8,3]",130.05985,12.1678703725934,107,122,130,138,155,1.00000495725344,40000,0,1,"Ntot[8,3]"
"Ntot[9,3]",130.05985,12.1678703725934,107,122,130,138,155,1.00000495725344,40000,0,1,"Ntot[9,3]"
"Ntot[10,3]",130.05985,12.1678703725934,107,122,130,138,155,1.00000495725344,40000,0,1,"Ntot[10,3]"
"Ntot[11,3]",130.05985,12.1678703725934,107,122,130,138,155,1.00000495725344,40000,0,1,"Ntot[11,3]"
"Ntot[12,3]",130.05985,12.1678703725934,107,122,130,138,155,1.00000495725344,40000,0,1,"Ntot[12,3]"
"Ntot[13,3]",130.05985,12.1678703725934,107,122,130,138,155,1.00000495725344,40000,0,1,"Ntot[13,3]"
"Ntot[14,3]",130.05985,12.1678703725934,107,122,130,138,155,1.00000495725344,40000,0,1,"Ntot[14,3]"
"Ntot[15,3]",130.05985,12.1678703725934,107,122,130,138,155,1.00000495725344,40000,0,1,"Ntot[15,3]"
"Ntot[1,4]",125.555525,11.8173794995266,104,117,125,133,150,1.00013096336791,16869,0,1,"Ntot[1,4]"
"Ntot[2,4]",125.555525,11.8173794995266,104,117,125,133,150,1.00013096336791,16869,0,1,"Ntot[2,4]"
"Ntot[3,4]",125.555525,11.8173794995266,104,117,125,133,150,1.00013096336791,16869,0,1,"Ntot[3,4]"
"Ntot[4,4]",125.555525,11.8173794995266,104,117,125,133,150,1.00013096336791,16869,0,1,"Ntot[4,4]"
"Ntot[5,4]",125.555525,11.8173794995266,104,117,125,133,150,1.00013096336791,16869,0,1,"Ntot[5,4]"
"Ntot[6,4]",125.555525,11.8173794995266,104,117,125,133,150,1.00013096336791,16869,0,1,"Ntot[6,4]"
"Ntot[7,4]",125.555525,11.8173794995266,104,117,125,133,150,1.00013096336791,16869,0,1,"Ntot[7,4]"
"Ntot[8,4]",125.555525,11.8173794995266,104,117,125,133,150,1.00013096336791,16869,0,1,"Ntot[8,4]"
"Ntot[9,4]",125.555525,11.8173794995266,104,117,125,133,150,1.00013096336791,16869,0,1,"Ntot[9,4]"
"Ntot[10,4]",125.555525,11.8173794995266,104,117,125,133,150,1.00013096336791,16869,0,1,"Ntot[10,4]"
"Ntot[11,4]",125.555525,11.8173794995266,104,117,125,133,150,1.00013096336791,16869,0,1,"Ntot[11,4]"
"Ntot[12,4]",125.555525,11.8173794995266,104,117,125,133,150,1.00013096336791,16869,0,1,"Ntot[12,4]"
"Ntot[13,4]",125.555525,11.8173794995266,104,117,125,133,150,1.00013096336791,16869,0,1,"Ntot[13,4]"
"Ntot[14,4]",125.555525,11.8173794995266,104,117,125,133,150,1.00013096336791,16869,0,1,"Ntot[14,4]"
"Ntot[15,4]",125.555525,11.8173794995266,104,117,125,133,150,1.00013096336791,16869,0,1,"Ntot[15,4]"
"Ntot[1,5]",118.35505,11.4413400484407,97,111,118,126,142,1.00014601714178,16440,0,1,"Ntot[1,5]"
"Ntot[2,5]",118.35505,11.4413400484407,97,111,118,126,142,1.00014601714178,16440,0,1,"Ntot[2,5]"
"Ntot[3,5]",118.35505,11.4413400484407,97,111,118,126,142,1.00014601714178,16440,0,1,"Ntot[3,5]"
"Ntot[4,5]",118.35505,11.4413400484407,97,111,118,126,142,1.00014601714178,16440,0,1,"Ntot[4,5]"
"Ntot[5,5]",118.35505,11.4413400484407,97,111,118,126,142,1.00014601714178,16440,0,1,"Ntot[5,5]"
"Ntot[6,5]",118.35505,11.4413400484407,97,111,118,126,142,1.00014601714178,16440,0,1,"Ntot[6,5]"
"Ntot[7,5]",118.35505,11.4413400484407,97,111,118,126,142,1.00014601714178,16440,0,1,"Ntot[7,5]"
"Ntot[8,5]",118.35505,11.4413400484407,97,111,118,126,142,1.00014601714178,16440,0,1,"Ntot[8,5]"
"Ntot[9,5]",118.35505,11.4413400484407,97,111,118,126,142,1.00014601714178,16440,0,1,"Ntot[9,5]"
"Ntot[10,5]",118.35505,11.4413400484407,97,111,118,126,142,1.00014601714178,16440,0,1,"Ntot[10,5]"
"Ntot[11,5]",118.35505,11.4413400484407,97,111,118,126,142,1.00014601714178,16440,0,1,"Ntot[11,5]"
"Ntot[12,5]",118.35505,11.4413400484407,97,111,118,126,142,1.00014601714178,16440,0,1,"Ntot[12,5]"
"Ntot[13,5]",118.35505,11.4413400484407,97,111,118,126,142,1.00014601714178,16440,0,1,"Ntot[13,5]"
"Ntot[14,5]",118.35505,11.4413400484407,97,111,118,126,142,1.00014601714178,16440,0,1,"Ntot[14,5]"
"Ntot[15,5]",118.35505,11.4413400484407,97,111,118,126,142,1.00014601714178,16440,0,1,"Ntot[15,5]"
"Ntot[1,6]",109.086,10.9442564123247,89,102,109,116,132,1.00005895352534,40000,0,1,"Ntot[1,6]"
"Ntot[2,6]",109.086,10.9442564123247,89,102,109,116,132,1.00005895352534,40000,0,1,"Ntot[2,6]"
"Ntot[3,6]",109.086,10.9442564123247,89,102,109,116,132,1.00005895352534,40000,0,1,"Ntot[3,6]"
"Ntot[4,6]",109.086,10.9442564123247,89,102,109,116,132,1.00005895352534,40000,0,1,"Ntot[4,6]"
"Ntot[5,6]",109.086,10.9442564123247,89,102,109,116,132,1.00005895352534,40000,0,1,"Ntot[5,6]"
"Ntot[6,6]",109.086,10.9442564123247,89,102,109,116,132,1.00005895352534,40000,0,1,"Ntot[6,6]"
"Ntot[7,6]",109.086,10.9442564123247,89,102,109,116,132,1.00005895352534,40000,0,1,"Ntot[7,6]"
"Ntot[8,6]",109.086,10.9442564123247,89,102,109,116,132,1.00005895352534,40000,0,1,"Ntot[8,6]"
"Ntot[9,6]",109.086,10.9442564123247,89,102,109,116,132,1.00005895352534,40000,0,1,"Ntot[9,6]"
"Ntot[10,6]",109.086,10.9442564123247,89,102,109,116,132,1.00005895352534,40000,0,1,"Ntot[10,6]"
"Ntot[11,6]",109.086,10.9442564123247,89,102,109,116,132,1.00005895352534,40000,0,1,"Ntot[11,6]"
"Ntot[12,6]",109.086,10.9442564123247,89,102,109,116,132,1.00005895352534,40000,0,1,"Ntot[12,6]"
"Ntot[13,6]",109.086,10.9442564123247,89,102,109,116,132,1.00005895352534,40000,0,1,"Ntot[13,6]"
"Ntot[14,6]",109.086,10.9442564123247,89,102,109,116,132,1.00005895352534,40000,0,1,"Ntot[14,6]"
"Ntot[15,6]",109.086,10.9442564123247,89,102,109,116,132,1.00005895352534,40000,0,1,"Ntot[15,6]"
"Ntot[1,7]",101.123425,10.4140339240824,82,94,101,108,123,1.00000719704907,40000,0,1,"Ntot[1,7]"
"Ntot[2,7]",101.123425,10.4140339240824,82,94,101,108,123,1.00000719704907,40000,0,1,"Ntot[2,7]"
"Ntot[3,7]",101.123425,10.4140339240824,82,94,101,108,123,1.00000719704907,40000,0,1,"Ntot[3,7]"
"Ntot[4,7]",101.123425,10.4140339240824,82,94,101,108,123,1.00000719704907,40000,0,1,"Ntot[4,7]"
"Ntot[5,7]",101.123425,10.4140339240824,82,94,101,108,123,1.00000719704907,40000,0,1,"Ntot[5,7]"
"Ntot[6,7]",101.123425,10.4140339240824,82,94,101,108,123,1.00000719704907,40000,0,1,"Ntot[6,7]"
"Ntot[7,7]",101.123425,10.4140339240824,82,94,101,108,123,1.00000719704907,40000,0,1,"Ntot[7,7]"
"Ntot[8,7]",101.123425,10.4140339240824,82,94,101,108,123,1.00000719704907,40000,0,1,"Ntot[8,7]"
"Ntot[9,7]",101.123425,10.4140339240824,82,94,101,108,123,1.00000719704907,40000,0,1,"Ntot[9,7]"
"Ntot[10,7]",101.123425,10.4140339240824,82,94,101,108,123,1.00000719704907,40000,0,1,"Ntot[10,7]"
"Ntot[11,7]",101.123425,10.4140339240824,82,94,101,108,123,1.00000719704907,40000,0,1,"Ntot[11,7]"
"Ntot[12,7]",101.123425,10.4140339240824,82,94,101,108,123,1.00000719704907,40000,0,1,"Ntot[12,7]"
"Ntot[13,7]",101.123425,10.4140339240824,82,94,101,108,123,1.00000719704907,40000,0,1,"Ntot[13,7]"
"Ntot[14,7]",101.123425,10.4140339240824,82,94,101,108,123,1.00000719704907,40000,0,1,"Ntot[14,7]"
"Ntot[15,7]",101.123425,10.4140339240824,82,94,101,108,123,1.00000719704907,40000,0,1,"Ntot[15,7]"
"Ntot[1,8]",93.179725,9.90306900378703,75,86,93,99,114,1.00005340831,40000,0,1,"Ntot[1,8]"
"Ntot[2,8]",93.179725,9.90306900378703,75,86,93,99,114,1.00005340831,40000,0,1,"Ntot[2,8]"
"Ntot[3,8]",93.179725,9.90306900378703,75,86,93,99,114,1.00005340831,40000,0,1,"Ntot[3,8]"
"Ntot[4,8]",93.179725,9.90306900378703,75,86,93,99,114,1.00005340831,40000,0,1,"Ntot[4,8]"
"Ntot[5,8]",93.179725,9.90306900378703,75,86,93,99,114,1.00005340831,40000,0,1,"Ntot[5,8]"
"Ntot[6,8]",93.179725,9.90306900378703,75,86,93,99,114,1.00005340831,40000,0,1,"Ntot[6,8]"
"Ntot[7,8]",93.179725,9.90306900378703,75,86,93,99,114,1.00005340831,40000,0,1,"Ntot[7,8]"
"Ntot[8,8]",93.179725,9.90306900378703,75,86,93,99,114,1.00005340831,40000,0,1,"Ntot[8,8]"
"Ntot[9,8]",93.179725,9.90306900378703,75,86,93,99,114,1.00005340831,40000,0,1,"Ntot[9,8]"
"Ntot[10,8]",93.179725,9.90306900378703,75,86,93,99,114,1.00005340831,40000,0,1,"Ntot[10,8]"
"Ntot[11,8]",93.179725,9.90306900378703,75,86,93,99,114,1.00005340831,40000,0,1,"Ntot[11,8]"
"Ntot[12,8]",93.179725,9.90306900378703,75,86,93,99,114,1.00005340831,40000,0,1,"Ntot[12,8]"
"Ntot[13,8]",93.179725,9.90306900378703,75,86,93,99,114,1.00005340831,40000,0,1,"Ntot[13,8]"
"Ntot[14,8]",93.179725,9.90306900378703,75,86,93,99,114,1.00005340831,40000,0,1,"Ntot[14,8]"
"Ntot[15,8]",93.179725,9.90306900378703,75,86,93,99,114,1.00005340831,40000,0,1,"Ntot[15,8]"
"Ntot[1,9]",84.866775,10.0034807862099,68,78,84,91,107,1.00018728265985,18696,0,1,"Ntot[1,9]"
"Ntot[2,9]",84.866775,10.0034807862099,68,78,84,91,107,1.00018728265985,18696,0,1,"Ntot[2,9]"
"Ntot[3,9]",84.866775,10.0034807862099,68,78,84,91,107,1.00018728265985,18696,0,1,"Ntot[3,9]"
"Ntot[4,9]",84.866775,10.0034807862099,68,78,84,91,107,1.00018728265985,18696,0,1,"Ntot[4,9]"
"Ntot[5,9]",84.866775,10.0034807862099,68,78,84,91,107,1.00018728265985,18696,0,1,"Ntot[5,9]"
"Ntot[6,9]",84.866775,10.0034807862099,68,78,84,91,107,1.00018728265985,18696,0,1,"Ntot[6,9]"
"Ntot[7,9]",84.866775,10.0034807862099,68,78,84,91,107,1.00018728265985,18696,0,1,"Ntot[7,9]"
"Ntot[8,9]",84.866775,10.0034807862099,68,78,84,91,107,1.00018728265985,18696,0,1,"Ntot[8,9]"
"Ntot[9,9]",84.866775,10.0034807862099,68,78,84,91,107,1.00018728265985,18696,0,1,"Ntot[9,9]"
"Ntot[10,9]",84.866775,10.0034807862099,68,78,84,91,107,1.00018728265985,18696,0,1,"Ntot[10,9]"
"Ntot[11,9]",84.866775,10.0034807862099,68,78,84,91,107,1.00018728265985,18696,0,1,"Ntot[11,9]"
"Ntot[12,9]",84.866775,10.0034807862099,68,78,84,91,107,1.00018728265985,18696,0,1,"Ntot[12,9]"
"Ntot[13,9]",84.866775,10.0034807862099,68,78,84,91,107,1.00018728265985,18696,0,1,"Ntot[13,9]"
"Ntot[14,9]",84.866775,10.0034807862099,68,78,84,91,107,1.00018728265985,18696,0,1,"Ntot[14,9]"
"Ntot[15,9]",84.866775,10.0034807862099,68,78,84,91,107,1.00018728265985,18696,0,1,"Ntot[15,9]"
"Ntot[1,10]",60.262475,7.56756655576708,46,55,60,65,76,0.999984078208959,40000,0,1,"Ntot[1,10]"
"Ntot[2,10]",60.262475,7.56756655576708,46,55,60,65,76,0.999984078208959,40000,0,1,"Ntot[2,10]"
"Ntot[3,10]",60.262475,7.56756655576708,46,55,60,65,76,0.999984078208959,40000,0,1,"Ntot[3,10]"
"Ntot[4,10]",60.262475,7.56756655576708,46,55,60,65,76,0.999984078208959,40000,0,1,"Ntot[4,10]"
"Ntot[5,10]",60.262475,7.56756655576708,46,55,60,65,76,0.999984078208959,40000,0,1,"Ntot[5,10]"
"Ntot[6,10]",60.262475,7.56756655576708,46,55,60,65,76,0.999984078208959,40000,0,1,"Ntot[6,10]"
"Ntot[7,10]",60.262475,7.56756655576708,46,55,60,65,76,0.999984078208959,40000,0,1,"Ntot[7,10]"
"Ntot[8,10]",60.262475,7.56756655576708,46,55,60,65,76,0.999984078208959,40000,0,1,"Ntot[8,10]"
"Ntot[9,10]",60.262475,7.56756655576708,46,55,60,65,76,0.999984078208959,40000,0,1,"Ntot[9,10]"
"Ntot[10,10]",60.262475,7.56756655576708,46,55,60,65,76,0.999984078208959,40000,0,1,"Ntot[10,10]"
"Ntot[11,10]",60.262475,7.56756655576708,46,55,60,65,76,0.999984078208959,40000,0,1,"Ntot[11,10]"
"Ntot[12,10]",60.262475,7.56756655576708,46,55,60,65,76,0.999984078208959,40000,0,1,"Ntot[12,10]"
"Ntot[13,10]",60.262475,7.56756655576708,46,55,60,65,76,0.999984078208959,40000,0,1,"Ntot[13,10]"
"Ntot[14,10]",60.262475,7.56756655576708,46,55,60,65,76,0.999984078208959,40000,0,1,"Ntot[14,10]"
"Ntot[15,10]",60.262475,7.56756655576708,46,55,60,65,76,0.999984078208959,40000,0,1,"Ntot[15,10]"
"Ntot[1,11]",41.418175,6.25274196564413,30,37,41,45,54,1.00014743869147,16834,0,1,"Ntot[1,11]"
"Ntot[2,11]",41.418175,6.25274196564413,30,37,41,45,54,1.00014743869147,16834,0,1,"Ntot[2,11]"
"Ntot[3,11]",41.418175,6.25274196564413,30,37,41,45,54,1.00014743869147,16834,0,1,"Ntot[3,11]"
"Ntot[4,11]",41.418175,6.25274196564413,30,37,41,45,54,1.00014743869147,16834,0,1,"Ntot[4,11]"
"Ntot[5,11]",41.418175,6.25274196564413,30,37,41,45,54,1.00014743869147,16834,0,1,"Ntot[5,11]"
"Ntot[6,11]",41.418175,6.25274196564413,30,37,41,45,54,1.00014743869147,16834,0,1,"Ntot[6,11]"
"Ntot[7,11]",41.418175,6.25274196564413,30,37,41,45,54,1.00014743869147,16834,0,1,"Ntot[7,11]"
"Ntot[8,11]",41.418175,6.25274196564413,30,37,41,45,54,1.00014743869147,16834,0,1,"Ntot[8,11]"
"Ntot[9,11]",41.418175,6.25274196564413,30,37,41,45,54,1.00014743869147,16834,0,1,"Ntot[9,11]"
"Ntot[10,11]",41.418175,6.25274196564413,30,37,41,45,54,1.00014743869147,16834,0,1,"Ntot[10,11]"
"Ntot[11,11]",41.418175,6.25274196564413,30,37,41,45,54,1.00014743869147,16834,0,1,"Ntot[11,11]"
"Ntot[12,11]",41.418175,6.25274196564413,30,37,41,45,54,1.00014743869147,16834,0,1,"Ntot[12,11]"
"Ntot[13,11]",41.418175,6.25274196564413,30,37,41,45,54,1.00014743869147,16834,0,1,"Ntot[13,11]"
"Ntot[14,11]",41.418175,6.25274196564413,30,37,41,45,54,1.00014743869147,16834,0,1,"Ntot[14,11]"
"Ntot[15,11]",41.418175,6.25274196564413,30,37,41,45,54,1.00014743869147,16834,0,1,"Ntot[15,11]"
"Ntot[1,12]",34.222025,5.35477793568916,24,30,34,38,45,1.00013017549031,30203,0,1,"Ntot[1,12]"
"Ntot[2,12]",34.222025,5.35477793568916,24,30,34,38,45,1.00013017549031,30203,0,1,"Ntot[2,12]"
"Ntot[3,12]",34.222025,5.35477793568916,24,30,34,38,45,1.00013017549031,30203,0,1,"Ntot[3,12]"
"Ntot[4,12]",34.222025,5.35477793568916,24,30,34,38,45,1.00013017549031,30203,0,1,"Ntot[4,12]"
"Ntot[5,12]",34.222025,5.35477793568916,24,30,34,38,45,1.00013017549031,30203,0,1,"Ntot[5,12]"
"Ntot[6,12]",34.222025,5.35477793568916,24,30,34,38,45,1.00013017549031,30203,0,1,"Ntot[6,12]"
"Ntot[7,12]",34.222025,5.35477793568916,24,30,34,38,45,1.00013017549031,30203,0,1,"Ntot[7,12]"
"Ntot[8,12]",34.222025,5.35477793568916,24,30,34,38,45,1.00013017549031,30203,0,1,"Ntot[8,12]"
"Ntot[9,12]",34.222025,5.35477793568916,24,30,34,38,45,1.00013017549031,30203,0,1,"Ntot[9,12]"
"Ntot[10,12]",34.222025,5.35477793568916,24,30,34,38,45,1.00013017549031,30203,0,1,"Ntot[10,12]"
"Ntot[11,12]",34.222025,5.35477793568916,24,30,34,38,45,1.00013017549031,30203,0,1,"Ntot[11,12]"
"Ntot[12,12]",34.222025,5.35477793568916,24,30,34,38,45,1.00013017549031,30203,0,1,"Ntot[12,12]"
"Ntot[13,12]",34.222025,5.35477793568916,24,30,34,38,45,1.00013017549031,30203,0,1,"Ntot[13,12]"
"Ntot[14,12]",34.222025,5.35477793568916,24,30,34,38,45,1.00013017549031,30203,0,1,"Ntot[14,12]"
"Ntot[15,12]",34.222025,5.35477793568916,24,30,34,38,45,1.00013017549031,30203,0,1,"Ntot[15,12]"
"Ntot[1,13]",26.349,4.72571765028157,18,23,26,29,36,1.00003366067571,34160,0,1,"Ntot[1,13]"
"Ntot[2,13]",26.349,4.72571765028157,18,23,26,29,36,1.00003366067571,34160,0,1,"Ntot[2,13]"
"Ntot[3,13]",26.349,4.72571765028157,18,23,26,29,36,1.00003366067571,34160,0,1,"Ntot[3,13]"
"Ntot[4,13]",26.349,4.72571765028157,18,23,26,29,36,1.00003366067571,34160,0,1,"Ntot[4,13]"
"Ntot[5,13]",26.349,4.72571765028157,18,23,26,29,36,1.00003366067571,34160,0,1,"Ntot[5,13]"
"Ntot[6,13]",26.349,4.72571765028157,18,23,26,29,36,1.00003366067571,34160,0,1,"Ntot[6,13]"
"Ntot[7,13]",26.349,4.72571765028157,18,23,26,29,36,1.00003366067571,34160,0,1,"Ntot[7,13]"
"Ntot[8,13]",26.349,4.72571765028157,18,23,26,29,36,1.00003366067571,34160,0,1,"Ntot[8,13]"
"Ntot[9,13]",26.349,4.72571765028157,18,23,26,29,36,1.00003366067571,34160,0,1,"Ntot[9,13]"
"Ntot[10,13]",26.349,4.72571765028157,18,23,26,29,36,1.00003366067571,34160,0,1,"Ntot[10,13]"
"Ntot[11,13]",26.349,4.72571765028157,18,23,26,29,36,1.00003366067571,34160,0,1,"Ntot[11,13]"
"Ntot[12,13]",26.349,4.72571765028157,18,23,26,29,36,1.00003366067571,34160,0,1,"Ntot[12,13]"
"Ntot[13,13]",26.349,4.72571765028157,18,23,26,29,36,1.00003366067571,34160,0,1,"Ntot[13,13]"
"Ntot[14,13]",26.349,4.72571765028157,18,23,26,29,36,1.00003366067571,34160,0,1,"Ntot[14,13]"
"Ntot[15,13]",26.349,4.72571765028157,18,23,26,29,36,1.00003366067571,34160,0,1,"Ntot[15,13]"
"Ntot[1,14]",26.209625,4.40403987817506,18,23,26,29,35,1.00011533333854,21087,0,1,"Ntot[1,14]"
"Ntot[2,14]",26.209625,4.40403987817506,18,23,26,29,35,1.00011533333854,21087,0,1,"Ntot[2,14]"
"Ntot[3,14]",26.209625,4.40403987817506,18,23,26,29,35,1.00011533333854,21087,0,1,"Ntot[3,14]"
"Ntot[4,14]",26.209625,4.40403987817506,18,23,26,29,35,1.00011533333854,21087,0,1,"Ntot[4,14]"
"Ntot[5,14]",26.209625,4.40403987817506,18,23,26,29,35,1.00011533333854,21087,0,1,"Ntot[5,14]"
"Ntot[6,14]",26.209625,4.40403987817506,18,23,26,29,35,1.00011533333854,21087,0,1,"Ntot[6,14]"
"Ntot[7,14]",26.209625,4.40403987817506,18,23,26,29,35,1.00011533333854,21087,0,1,"Ntot[7,14]"
"Ntot[8,14]",26.209625,4.40403987817506,18,23,26,29,35,1.00011533333854,21087,0,1,"Ntot[8,14]"
"Ntot[9,14]",26.209625,4.40403987817506,18,23,26,29,35,1.00011533333854,21087,0,1,"Ntot[9,14]"
"Ntot[10,14]",26.209625,4.40403987817506,18,23,26,29,35,1.00011533333854,21087,0,1,"Ntot[10,14]"
"Ntot[11,14]",26.209625,4.40403987817506,18,23,26,29,35,1.00011533333854,21087,0,1,"Ntot[11,14]"
"Ntot[12,14]",26.209625,4.40403987817506,18,23,26,29,35,1.00011533333854,21087,0,1,"Ntot[12,14]"
"Ntot[13,14]",26.209625,4.40403987817506,18,23,26,29,35,1.00011533333854,21087,0,1,"Ntot[13,14]"
"Ntot[14,14]",26.209625,4.40403987817506,18,23,26,29,35,1.00011533333854,21087,0,1,"Ntot[14,14]"
"Ntot[15,14]",26.209625,4.40403987817506,18,23,26,29,35,1.00011533333854,21087,0,1,"Ntot[15,14]"
"Ntot[1,15]",26.965675,4.49870011802785,19,24,27,30,37,1.00002493659772,40000,0,1,"Ntot[1,15]"
"Ntot[2,15]",26.965675,4.49870011802785,19,24,27,30,37,1.00002493659772,40000,0,1,"Ntot[2,15]"
"Ntot[3,15]",26.965675,4.49870011802785,19,24,27,30,37,1.00002493659772,40000,0,1,"Ntot[3,15]"
"Ntot[4,15]",26.965675,4.49870011802785,19,24,27,30,37,1.00002493659772,40000,0,1,"Ntot[4,15]"
"Ntot[5,15]",26.965675,4.49870011802785,19,24,27,30,37,1.00002493659772,40000,0,1,"Ntot[5,15]"
"Ntot[6,15]",26.965675,4.49870011802785,19,24,27,30,37,1.00002493659772,40000,0,1,"Ntot[6,15]"
"Ntot[7,15]",26.965675,4.49870011802785,19,24,27,30,37,1.00002493659772,40000,0,1,"Ntot[7,15]"
"Ntot[8,15]",26.965675,4.49870011802785,19,24,27,30,37,1.00002493659772,40000,0,1,"Ntot[8,15]"
"Ntot[9,15]",26.965675,4.49870011802785,19,24,27,30,37,1.00002493659772,40000,0,1,"Ntot[9,15]"
"Ntot[10,15]",26.965675,4.49870011802785,19,24,27,30,37,1.00002493659772,40000,0,1,"Ntot[10,15]"
"Ntot[11,15]",26.965675,4.49870011802785,19,24,27,30,37,1.00002493659772,40000,0,1,"Ntot[11,15]"
"Ntot[12,15]",26.965675,4.49870011802785,19,24,27,30,37,1.00002493659772,40000,0,1,"Ntot[12,15]"
