"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"totalN[13]",821.057,28.2648908073388,769.975,801,819,840,881,0.999964776904008,3000,0,1,"totalN[13]"
"totalN[14]",806.151666666667,24.4602009605924,762,789,805,822,859,1.00081116625627,2282,0,1,"totalN[14]"
"totalN[15]",725.153333333333,36.3542895269764,656.975,701,725,750,796,1.00066649762408,3000,0,1,"totalN[15]"
"N[1,1]",38.7596666666667,6.47213535609215,27,34,38,43,52,1.00090310484309,1604,0,1,"N[1,1]"
"N[2,1]",36.0836666666667,6.13823203534444,25,32,36,40,49,1.0011968926245,3000,0,1,"N[2,1]"
"N[3,1]",19.1476666666667,4.4986598599732,11,16,19,22,29,1.00099142682227,1741,0,1,"N[3,1]"
"N[4,1]",40.384,6.4052754183091,29,36,40,45,54,1.00154486970315,1127,0,1,"N[4,1]"
"N[5,1]",32.9033333333333,5.40891927204065,23,29,33,36,44,1.00133207298282,1553,0,1,"N[5,1]"
"N[6,1]",17.997,3.64391049486192,12,15,18,20,26,0.9997074535018,3000,0,1,"N[6,1]"
"N[7,1]",14.854,3.54920877957144,9,12,15,17,23,1.00014760319243,3000,0,1,"N[7,1]"
"N[8,1]",35.0936666666667,5.80190605981039,25,31,35,39,48,1.00038662287609,2910,0,1,"N[8,1]"
"N[9,1]",27.802,4.61077170748884,20,25,27,31,38,1.00040198252875,3000,0,1,"N[9,1]"
"N[10,1]",39.744,7.28254597138083,26,35,39,44,55,1.00190228266999,1582,0,1,"N[10,1]"
"N[11,1]",19.945,3.87130089981206,13,17,20,22,28,1.00331477724316,533,0,1,"N[11,1]"
"N[12,1]",30.405,6.47257855039476,19,26,30,35,44,0.999748930966678,3000,0,1,"N[12,1]"
"N[13,1]",21.6696666666667,4.69232201056568,13,18,21,25,32,1.00237354579745,742,0,1,"N[13,1]"
"N[14,1]",71.994,9.22838113319159,55.975,65,71,78,91.0250000000001,0.999801614215663,3000,0,1,"N[14,1]"
"N[15,1]",15.991,3.9619209910488,9,13,16,19,25,1.0011455579313,1675,0,1,"N[15,1]"
"N[16,1]",48.3533333333333,5.41044482397581,39,44,48,52,60,1.00135723149792,3000,0,1,"N[16,1]"
"N[17,1]",15.6193333333333,2.73671142408094,11,14,15,17,22,1.00167191690279,1319,0,1,"N[17,1]"
"N[18,1]",29.908,6.00301713626124,19,26,30,34,42.0250000000001,1.00033235293749,3000,0,1,"N[18,1]"
"N[19,1]",13.59,3.30649022769995,8,11,13,16,21,1.00004842143513,3000,0,1,"N[19,1]"
"N[20,1]",46.2336666666667,6.98092479493606,34,41,46,51,61,1.00118954904474,1234,0,1,"N[20,1]"
"N[21,1]",6.299,2.18063845269081,3,5,6,8,11,1.00138450426336,1865,0,1,"N[21,1]"
"N[22,1]",67.2786666666667,9.27935236689529,50,61,67,73,87,1.00089272467573,1601,0,1,"N[22,1]"
"N[23,1]",35.284,6.00527810527599,25,31,35,39,48,1.002608495777,1030,0,1,"N[23,1]"
"N[24,1]",58.211,8.81394960101258,42,52,58,64,76,1.00024068009816,3000,0,1,"N[24,1]"
"N[25,1]",49.212,8.14713740827516,34,44,49,54,67,1.00184352946096,1154,0,1,"N[25,1]"
"N[26,1]",29.5936666666667,5.24795899184457,20.975,26,29,33,41,1.00031847060446,2470,0,1,"N[26,1]"
"N[27,1]",19.351,4.87658275364191,11,16,19,22,29,1.00157159588406,1070,0,1,"N[27,1]"
"N[28,1]",39.1306666666667,6.30932078212857,28,35,39,43,52,1.00009161617686,3000,0,1,"N[28,1]"
