"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"db[11,3]",0.249946384912054,0.0697918022617088,0.11254203539334,0.202809403993709,0.250582953847616,0.297098850821273,0.386836695458854,1.00017446558602,13778,0,1,"db[11,3]"
"db[12,3]",0.250040735845442,0.0699805889511464,0.112336107574198,0.203013286721813,0.24969407258436,0.297165762679829,0.387801840756432,0.999989895527655,40000,0,1,"db[12,3]"
"db[13,3]",0.250622661278323,0.0697763841667322,0.113536829810402,0.203725492047582,0.250925872034254,0.298021930648902,0.388122027033053,0.999999519963587,40000,0,1,"db[13,3]"
"db[14,3]",0.24948530184072,0.0699426082303256,0.112434041665004,0.202248544997373,0.249273813628595,0.297038890594892,0.387078585846171,1.00006300606352,40000,0,1,"db[14,3]"
"db[15,3]",0.250065894593933,0.0698201453676925,0.113445879376332,0.20269920275125,0.250572399045031,0.296866507138992,0.386811009002114,0.999990130058233,40000,0,1,"db[15,3]"
"db[16,3]",0.24937765130443,0.0697464233508017,0.113481721719201,0.202176667982816,0.249253776557149,0.296348715890441,0.387153600046783,0.999972231865964,40000,0,1,"db[16,3]"
"db[17,3]",0.249442865603453,0.0700094659272384,0.112388864198381,0.202182106246937,0.249354574438708,0.296888264252233,0.38686277688399,1.00006366614547,25541,0,1,"db[17,3]"
"db[18,3]",0.250174819939211,0.0698213719756613,0.113102162559885,0.203120317053345,0.250008506286545,0.297204568631354,0.387466985993354,0.999972673621075,40000,0,1,"db[18,3]"
"db[19,3]",0.248987461677883,0.0699309176099345,0.111381334794649,0.202009703876248,0.249152535356748,0.295972346166155,0.38462790833572,0.999972663058419,40000,0,1,"db[19,3]"
"db[20,3]",0,0,0,0,0,0,0,NA,1,1,1,"db[20,3]"
"db[21,3]",0,0,0,0,0,0,0,NA,1,1,1,"db[21,3]"
"db[22,3]",0,0,0,0,0,0,0,NA,1,1,1,"db[22,3]"
"db[23,3]",0,0,0,0,0,0,0,NA,1,1,1,"db[23,3]"
"db[24,3]",0.250270577113477,0.0700027749186119,0.112515886247653,0.202888895837881,0.250159689073318,0.297712736825788,0.387497241244368,1.00008771873942,21889,0,1,"db[24,3]"
"db[25,3]",0.249465085729204,0.0699073747825565,0.113073007671569,0.202247024253416,0.249479898210818,0.296673580668952,0.386531685912992,1.00008438176683,20116,0,1,"db[25,3]"
"db[26,3]",0.249418399265932,0.0697662697357496,0.113339824791879,0.202121182678287,0.249505033253823,0.29652697969052,0.386834121060699,1.00004753872937,31220,0,1,"db[26,3]"
"db[27,3]",0.249714869485356,0.0697389210621878,0.113525738490213,0.202504591613548,0.249748674775195,0.296528318873299,0.387399585067012,1.00009207021258,22317,0,1,"db[27,3]"
"db[28,3]",0.250215766311903,0.0699010612862427,0.114423245520696,0.203022691819255,0.25021468820028,0.297811794190247,0.386361419418331,1.0000796806648,28856,0,1,"db[28,3]"
"db[29,3]",0.24969267770391,0.0697256021064687,0.113224184734308,0.20230834463512,0.24974375319838,0.296666381709396,0.385364189015658,1.00001029996314,40000,0,1,"db[29,3]"
"db[30,3]",0.249786256213901,0.0697139643737113,0.112422530863307,0.202900681528075,0.249982342752,0.296369049667567,0.387078957771002,1.00000839964481,40000,0,1,"db[30,3]"
"db[31,3]",0.250248438506042,0.0697280782528069,0.114123913051088,0.203175623895975,0.250253471105974,0.297727795359873,0.386724056388362,1.00003115259717,40000,0,1,"db[31,3]"
"db[32,3]",0.250452309657672,0.0693374912609223,0.113338088687947,0.204022290961045,0.25048926764563,0.297832140532214,0.386161186953497,1.00006310043838,24182,0,1,"db[32,3]"
"db[33,3]",0.250497411497395,0.0697966870393121,0.112627150476594,0.203535792974866,0.250465597922208,0.297332911265839,0.387619828424569,1.00001224580562,40000,0,1,"db[33,3]"
"db[34,3]",0.250586057543373,0.0704675834689958,0.112951086581629,0.202791698779818,0.250199022859823,0.298164225971313,0.389023504294143,1.00003203841588,40000,0,1,"db[34,3]"
"db[35,3]",0.250456226387632,0.0694782926473156,0.113909340178104,0.203358513965455,0.250355852726074,0.297530818870196,0.386280356994711,1.0001117656729,20947,0,1,"db[35,3]"
"db[36,3]",0.250532420900422,0.0699717511643603,0.113139177869631,0.203002956100733,0.250504277586643,0.297541591633443,0.388519257771486,1.00004087869544,40000,0,1,"db[36,3]"
"db[37,3]",0.250590781014836,0.0697799696225426,0.114452324420538,0.202640334494011,0.250624516705484,0.298147179462686,0.387058040012429,1.00000719832007,40000,0,1,"db[37,3]"
"db[38,3]",0.249805085693107,0.0702458424501077,0.113250760265015,0.201721802946525,0.249901822590535,0.297135252152756,0.387914503933699,0.999974668534906,40000,0,1,"db[38,3]"
"db[39,3]",0.250051204195323,0.0700721039860939,0.113434258288291,0.202517239223602,0.249861671461839,0.297124341587119,0.389554706322355,1.00000205667552,40000,0,1,"db[39,3]"
"db[40,3]",0,0,0,0,0,0,0,NA,1,1,1,"db[40,3]"
"db[1,4]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,4]"
"db[2,4]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,4]"
"db[3,4]",0,0,0,0,0,0,0,NA,1,1,1,"db[3,4]"
"db[4,4]",0.25022157129716,0.0699189432463072,0.11435238436738,0.202809396559304,0.250459664504754,0.297504377129239,0.386503145949358,0.999992079519383,40000,0,1,"db[4,4]"
"db[5,4]",0.249609809454444,0.0702793985562247,0.112251519371277,0.202434457907249,0.249407848080012,0.297074595761505,0.387698987430958,1.00004440026884,27563,0,1,"db[5,4]"
