"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"Ntot[28,4]",125.67115,11.9968081489471,104,117,125,133,151,1.00045998959259,5925,0,1,"Ntot[28,4]"
"Ntot[29,4]",125.67115,11.9968081489471,104,117,125,133,151,1.00045998959259,5925,0,1,"Ntot[29,4]"
"Ntot[30,4]",125.67115,11.9968081489471,104,117,125,133,151,1.00045998959259,5925,0,1,"Ntot[30,4]"
"Ntot[31,4]",125.67115,11.9968081489471,104,117,125,133,151,1.00045998959259,5925,0,1,"Ntot[31,4]"
"Ntot[32,4]",125.67115,11.9968081489471,104,117,125,133,151,1.00045998959259,5925,0,1,"Ntot[32,4]"
"Ntot[33,4]",125.67115,11.9968081489471,104,117,125,133,151,1.00045998959259,5925,0,1,"Ntot[33,4]"
"Ntot[34,4]",125.67115,11.9968081489471,104,117,125,133,151,1.00045998959259,5925,0,1,"Ntot[34,4]"
"Ntot[35,4]",125.67115,11.9968081489471,104,117,125,133,151,1.00045998959259,5925,0,1,"Ntot[35,4]"
"Ntot[36,4]",125.67115,11.9968081489471,104,117,125,133,151,1.00045998959259,5925,0,1,"Ntot[36,4]"
"Ntot[37,4]",125.67115,11.9968081489471,104,117,125,133,151,1.00045998959259,5925,0,1,"Ntot[37,4]"
"Ntot[38,4]",161.520126650047,15.3108560159727,132.868561108581,150.980119836828,160.960126813188,171.387670213075,193.357797797046,1.00003142090093,40000,0,1,"Ntot[38,4]"
"Ntot[1,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[1,5]"
"Ntot[2,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[2,5]"
"Ntot[3,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[3,5]"
"Ntot[4,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[4,5]"
"Ntot[5,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[5,5]"
"Ntot[6,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[6,5]"
"Ntot[7,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[7,5]"
"Ntot[8,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[8,5]"
"Ntot[9,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[9,5]"
"Ntot[10,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[10,5]"
"Ntot[11,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[11,5]"
"Ntot[12,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[12,5]"
"Ntot[13,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[13,5]"
"Ntot[14,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[14,5]"
"Ntot[15,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[15,5]"
"Ntot[16,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[16,5]"
"Ntot[17,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[17,5]"
"Ntot[18,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[18,5]"
"Ntot[19,5]",161.520126650047,15.3108560159727,132.868561108581,150.980119836828,160.960126813188,171.387670213075,193.357797797046,1.00003142090093,40000,0,1,"Ntot[19,5]"
"Ntot[20,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[20,5]"
"Ntot[21,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[21,5]"
"Ntot[22,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[22,5]"
"Ntot[23,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[23,5]"
"Ntot[24,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[24,5]"
"Ntot[25,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[25,5]"
"Ntot[26,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[26,5]"
"Ntot[27,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[27,5]"
"Ntot[28,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[28,5]"
"Ntot[29,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[29,5]"
"Ntot[30,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[30,5]"
"Ntot[31,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[31,5]"
"Ntot[32,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[32,5]"
"Ntot[33,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[33,5]"
"Ntot[34,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[34,5]"
"Ntot[35,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[35,5]"
"Ntot[36,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[36,5]"
"Ntot[37,5]",118.359975,11.5285782168604,97,111,118,126,142,1.00003135580337,40000,0,1,"Ntot[37,5]"
"Ntot[38,5]",161.520126650047,15.3108560159727,132.868561108581,150.980119836828,160.960126813188,171.387670213075,193.357797797046,1.00003142090093,40000,0,1,"Ntot[38,5]"
"Ntot[1,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[1,6]"
"Ntot[2,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[2,6]"
"Ntot[3,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[3,6]"
"Ntot[4,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[4,6]"
"Ntot[5,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[5,6]"
"Ntot[6,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[6,6]"
"Ntot[7,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[7,6]"
"Ntot[8,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[8,6]"
"Ntot[9,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[9,6]"
"Ntot[10,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[10,6]"
"Ntot[11,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[11,6]"
"Ntot[12,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[12,6]"
"Ntot[13,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[13,6]"
"Ntot[14,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[14,6]"
"Ntot[15,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[15,6]"
"Ntot[16,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[16,6]"
"Ntot[17,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[17,6]"
"Ntot[18,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[18,6]"
"Ntot[19,6]",161.520126650047,15.3108560159727,132.868561108581,150.980119836828,160.960126813188,171.387670213075,193.357797797046,1.00003142090093,40000,0,1,"Ntot[19,6]"
"Ntot[20,6]",109.134625,10.9843442000336,89,102,109,116,132,1.00010147540701,27354,0,1,"Ntot[20,6]"
